date,portfolio_value,WBA_shares,WBA_value,AZO_shares,AZO_value,BBY_shares,BBY_value,CCL_shares,CCL_value,COST_shares,COST_value,CTAS_shares,CTAS_value,DRI_shares,DRI_value,FDS_shares,FDS_value,STZ_shares,STZ_value,KMX_shares,KMX_value,LHX_shares,LHX_value,AAPL_shares,AAPL_value,NKE_shares,NKE_value,MKC_shares,MKC_value,ORCL_shares,ORCL_value,EA_shares,EA_value,EQIX_shares,EQIX_value,GEN_shares,GEN_value,FAST_shares,FAST_value,PAYX_shares,PAYX_value,DE_shares,DE_value,TRV_shares,TRV_value,CHRW_shares,CHRW_value,VLO_shares,VLO_value,EOG_shares,EOG_value,DECK_shares,DECK_value,GWW_shares,GWW_value,CTRA_shares,CTRA_value,COP_shares,COP_value,CTSH_shares,CTSH_value,GRMN_shares,GRMN_value,CVX_shares,CVX_value,DVN_shares,DVN_value,WDC_shares,WDC_value,GILD_shares,GILD_value,XOM_shares,XOM_value,MU_shares,MU_value,CAH_shares,CAH_value,RMD_shares,RMD_value,MSFT_shares,MSFT_value,F_shares,F_value,SYY_shares,SYY_value,EMN_shares,EMN_value,DD_shares,DD_value,CMI_shares,CMI_value,FCX_shares,FCX_value,JBL_shares,JBL_value,ECL_shares,ECL_value,TXT_shares,TXT_value,GLW_shares,GLW_value,CSGP_shares,CSGP_value,NVR_shares,NVR_value,EBAY_shares,EBAY_value,MOH_shares,MOH_value,BMY_shares,BMY_value,TECH_shares,TECH_value,IDXX_shares,IDXX_value,AMAT_shares,AMAT_value,J_shares,J_value,GPN_shares,GPN_value,TXN_shares,TXN_value,EXPD_shares,EXPD_value,NEM_shares,NEM_value,PWR_shares,PWR_value,NUE_shares,NUE_value,FDX_shares,FDX_value,EW_shares,EW_value,WSM_shares,WSM_value,LUV_shares,LUV_value,ROST_shares,ROST_value,ALGN_shares,ALGN_value,CMG_shares,CMG_value,SBUX_shares,SBUX_value,FFIV_shares,FFIV_value,TER_shares,TER_value,GE_shares,GE_value,MPWR_shares,MPWR_value,LRCX_shares,LRCX_value,AMP_shares,AMP_value,ADSK_shares,ADSK_value,MOS_shares,MOS_value,PODD_shares,PODD_value,VRSN_shares,VRSN_value,VZ_shares,VZ_value,AXON_shares,AXON_value,PCAR_shares,PCAR_value,FSLR_shares,FSLR_value,PHM_shares,PHM_value,PRU_shares,PRU_value,JBHT_shares,JBHT_value,STX_shares,STX_value,PKG_shares,PKG_value,APA_shares,APA_value,LII_shares,LII_value,SWKS_shares,SWKS_value,SMCI_shares,SMCI_value,JKHY_shares,JKHY_value,NVDA_shares,NVDA_value,CNC_shares,CNC_value,TSLA_shares,TSLA_value,TKO_shares,TKO_value,MNST_shares,MNST_value,FTNT_shares,FTNT_value,LLY_shares,LLY_value,DAL_shares,DAL_value,LULU_shares,LULU_value,ULTA_shares,ULTA_value,EPAM_shares,EPAM_value,AOS_shares,AOS_value,ALB_shares,ALB_value,CPRT_shares,CPRT_value,IFF_shares,IFF_value,APD_shares,APD_value,ANET_shares,ANET_value,REGN_shares,REGN_value,CF_shares,CF_value,PSX_shares,PSX_value,ACGL_shares,ACGL_value,STLD_shares,STLD_value,MHK_shares,MHK_value,APTV_shares,APTV_value,WY_shares,WY_value,FANG_shares,FANG_value,OXY_shares,OXY_value,LEN_shares,LEN_value,VRTX_shares,VRTX_value,DHI_shares,DHI_value,HRL_shares,HRL_value,run
2012-12-31,126.8218404015595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1955344606720738,13.241675964927335,,,,,,,,,,,0.073071242001445,12.008242208383535,,,,,,,,,0.2296933357898214,14.642508546488967,,,,,,,,,,,,,,,,,1.655479447504015,11.362414170084042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3578778599095648,12.008242208383535,,,,,,,0.1624278089524771,12.70180707381156,,,,,,,,,,,,,,,,,,,0.1857482422579768,14.832223604329917,,,,,,,,,,,,,,,,,1.3432038894870602,12.008242208383535,0.6393267589088235,12.008242208383535,0.3891199601712106,12.008242208383535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-01-31,132.2631802757264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073071242001445,12.925013348723686,,,,,,,,,0.2296933357898214,15.591693405069524,,,,,,,,,,,,,,,,,1.655479447504015,11.362414170084042,,,,,,,0.1759352474527155,14.489347894204128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3578778599095648,13.025374433940184,,,,,,,0.1624278089524771,14.049269374241891,,,,,,,,,,,,,,,,,,,0.1857482422579768,15.887460740395412,,,,,,,,,,,,,,,,,1.3432038894870602,11.242616401289208,0.6393267589088235,12.72458991140361,0.3891199601712106,10.965400596374703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-03-31,131.8768723659619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5247825721987459,12.920135356628329,,,,,,,0.2296933357898214,16.21387298529122,,,0.4187414723767553,12.920135356628329,,,,,,,,,,,,,1.655479447504015,11.622858181121655,,,,,,,,,,,,,,,,,,,,,0.0119618701167946,12.920135356628329,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1624278089524771,13.599193703150744,,,,,,,,,,,1.9824064469099825,12.920135356628329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7453199782600941,12.920135356628329,0.3632255210838305,12.920135356628329,0.1952738320696302,12.920135356628329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-04-30,134.76564660815262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1741033862783734,12.320726220298456,,,,,,,,,,,,,0.5247825721987459,13.004219600359932,,,,,,,0.2296933357898214,16.649172629127097,,,0.4187414723767553,14.277229020265,,,,,,,,,,,,,1.655479447504015,12.117827236818028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1624278089524771,13.035832962912869,,,,,,,,,,,1.9824064469099825,14.399804234918932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7453199782600941,13.398895345333878,0.3632255210838305,13.233336726910728,0.1952738320696302,12.328602631207714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-05-31,141.7648131717936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1741033862783734,12.018571727422122,,,,,,,,,,,,,0.5247825721987459,13.445653622168454,,,,,,,0.2296933357898214,16.750155893858604,,,0.4187414723767553,16.35372310201903,,,,,,,,,,,,,1.655479447504015,13.85904041099282,,,,,,,,,,,,,,,,,,,,,0.0135856675078741,13.358922683999603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9824064469099825,14.31297413076465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7453199782600941,13.781900208811228,0.3632255210838305,15.105984154376278,0.1952738320696302,12.777887237380828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-06-30,138.60433145047173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1741033862783734,11.210069297946594,,,,,,,,,,,,,0.5247825721987459,13.57585332661314,,,,,,,,,,,0.4187414723767553,16.03604735289849,,,,,,,,,,,,,1.655479447504015,13.773901098090798,,,,,,,,,,,,,,,,,1.3086674983098,13.58343337195322,,,,,,,,,,,0.8674844711645272,13.58343337195322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626333059672757,13.58343337195322,,,0.2178568916187076,13.58343337195322,,,,,,,,,,,,,,,,,,,0.3632255210838305,16.091293515156618,,,0.528256402897491,13.583433371953218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-07-31,146.24432902265033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5247825721987459,14.493404056323872,,,,,,,,,,,0.4187414723767553,16.696991944517332,,,,,,,,,,,,,1.655479447504015,15.029301398911551,,,,,,,,,,,,,,,,,1.3086674983098,14.499811133764444,,,,,,,,,,,0.8674844711645272,14.499743296417448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4089917833325229,11.532502999184072,,,,,,,0.626333059672757,14.749655666153163,,,0.2178568916187076,14.947143183650873,,,,,,,,,,,,,,,,,,,0.3632255210838305,17.400104762438453,,,0.528256402897491,12.39567058128916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-08-31,145.41991061813192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5247825721987459,14.959821623439709,,,,,,,,,,,0.4187414723767553,16.07973547572222,,,,,,,,,,,,,1.655479447504015,14.499853187050974,,,,,,,,,,,,,,,,,1.3086674983098,13.402062831787916,,,,,,,,,,,0.8674844711645272,15.241051637664707,,,,,,,,,,,,,,,,,,,0.1242772578463417,11.4079405812245,,,,,,,,,,,,,,,,,,,,,0.626333059672757,17.251126842891864,,,0.2178568916187076,14.468496939548348,,,,,,,,,,,,,,,,,,,0.3632255210838305,16.498916284114017,,,0.528256402897491,11.610905214687657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-09-30,150.87923815466752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3290099897199972,14.786079987948622,,,1.655479447504015,15.10886443178372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1242772578463417,12.125187766168343,,,,,,,,,,,,,,,,,,,0.1586457763078443,14.786079987948622,0.626333059672757,17.059573012834285,,,0.2178568916187076,15.38636569413901,,,,,,,,,,,0.9936881635907282,14.786079987948622,,,0.3677214703956151,14.786079987948622,,,0.3632255210838305,17.268847309999064,,,,,0.3685050953458967,14.78607998794862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-10-31,165.41224239395558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2123104325246876,13.939069489434758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3290099897199972,14.483751605938346,,,1.655479447504015,15.323810134202889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1586457763078443,16.3032645750976,0.626333059672757,17.938468743172127,,,0.2178568916187076,16.984468791305428,,,,,,,,,,,0.9936881635907282,17.66777623095466,,,0.3677214703956151,18.500067680591982,,,0.3632255210838305,18.02398987615767,,,,,0.3685050953458967,16.247575267100107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-11-30,171.8437535620753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2123104325246876,14.347838991167126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3290099897199972,13.66354726255492,,,1.655479447504015,15.384302984039776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1586457763078443,16.627579911892322,0.626333059672757,18.817368057416484,,,0.2178568916187076,18.28693793244269,,,,,,,,,,,0.9936881635907282,17.08150006281135,,,0.3677214703956151,21.997098246846008,,,0.3632255210838305,19.656100713012293,,,,,0.3685050953458967,15.981479399892349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2013-12-31,172.16498196226777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2123104325246876,15.555420987953454,,,,,,,0.2638891672439549,16.264754020658582,,,,,,,,,,,,,,,,,0.311803954740244,16.264754020658582,,,,,,,,,,,,,1.655479447504015,13.898115419695786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977245774449671,16.264754020658582,,,,,,,,,,,,,0.1586457763078443,17.482039052616276,,,,,0.2178568916187076,19.53506917150477,,,,,,,,,,,,,0.640238069266304,16.264754020658582,0.3677214703956151,20.092300917977035,,,0.3632255210838305,20.543020329886073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-01-31,165.87422437993587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2638891672439549,16.012795755553054,,,,,0.5049526714269695,14.723208215810118,,,,,,,,,,,0.311803954740244,16.76567975811235,,,,,,,,,,,,,1.655479447504015,13.474777564801936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.977245774449671,18.12552810836569,,,,,,,,,,,,,0.1586457763078443,15.8001495708413,,,,,0.2178568916187076,17.9372802142959,,,,,,,,,,,,,0.640238069266304,15.636643263605952,0.3677214703956151,18.599352645928334,,,0.3632255210838305,18.79880928262127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-03-31,182.70469638912712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4555906638253851,17.709010217362696,,,,,0.311803954740244,17.8649711583139,,,,,,,,,0.4609531474200988,17.709010217362696,,,1.655479447504015,14.163860212217044,,,,,,,,,,,,,,,,,1.145014936837323,17.709010217362696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1586457763078443,16.420213062939524,0.5077987919551686,17.709010217362696,,,0.2178568916187076,18.78056981600165,,,,,,,,,,,,,,,0.3677214703956151,25.66328175556904,,,0.3632255210838305,18.975759514635175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-04-30,183.80019801017372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2436306913448382,18.45224045488454,,,,,,,,,,,,,,,,,,,,,,,,,0.311803954740244,17.19470993417896,,,,,,,,,0.4609531474200988,19.753728423263503,,,1.655479447504015,14.663230929499836,,,,,,,,,,,,,,,,,1.145014936837323,17.785555224155168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1586457763078443,17.05444516051763,0.5077987919551686,16.946198197698624,,,0.2178568916187076,19.04674774913295,,,,,,,,,,,,,,,0.3677214703956151,24.817521251462253,,,0.3632255210838305,18.085820685380256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-05-31,183.4574065883868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2436306913448382,18.023252889671912,,,,,,,,,,,,,,,,,,,,,,,,,0.311803954740244,17.1498122295602,,,,,0.6488084277415139,18.117273184987297,,,0.4609531474200988,19.836951581200537,,,1.655479447504015,15.043180526245202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1586457763078443,16.991022919056796,0.5077987919551686,17.946535318340597,,,0.2178568916187076,19.213958298706725,,,,,,,,,,,,,,,0.3677214703956151,22.717831992162353,,,0.3632255210838305,18.41758764845518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-06-30,195.49320028772112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2254982053569503,19.4001333376836,,,,,,,0.3259077976074806,19.4001333376836,0.4454565416623144,19.4001333376836,,,0.2398579081765604,19.4001333376836,,,0.311803954740244,18.01852875399002,,,,,0.6488084277415139,20.880172582464223,,,0.4609531474200988,20.163454199300737,,,,,,,,,,,,,,,,,,,,,1.1842339043671126,19.4001333376836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.365052150984316,19.4001333376836,,,,,,,,,,,,,,,,,,,,,0.3632255210838305,20.030244725864545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-07-31,192.19221452141124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2769682786609174,19.411809682540863,,,0.5886485391128126,19.411809682540863,,,,,,,,,0.3259077976074806,18.6692017050375,,,,,,,,,0.311803954740244,19.586684598615463,,,,,0.6488084277415139,19.35931250427209,,,,,,,,,,,,,,,,,,,,,,,,,1.1842339043671126,17.36731645040076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.365052150984316,20.150650850381055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2453688060567406,19.411809682540863,0.2596017141911166,19.411809682540863,0.4720631259388026,19.411809682540863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-08-31,199.77448788580924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2769682786609174,20.52804856115562,,,0.5886485391128126,20.68810033241714,,,,,,,,,0.3259077976074806,18.535630530570977,,,,,,,,,0.311803954740244,20.198457603045043,,,,,0.6488084277415139,20.65837723928022,,,,,,,,,,,,,,,,,,,,,,,,,1.1842339043671126,18.43675180138585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.365052150984316,20.70047207216175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2453688060567406,19.3036558632574,0.2596017141911166,19.056881502712397,0.4720631259388026,21.668112379822823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-09-30,192.6015449421619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2869030268110654,19.214386368550436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6488084277415139,21.7103099769189,,,,,,,2.333692140633624,19.214386368550436,,,,,,,,,,,,,,,,,1.1842339043671126,17.176144016839498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6388225249621813,19.214386368550436,,,,,,,,,,,,,0.1860635660677101,19.214386368550436,,,,,0.1968249432376267,19.214386368550436,,,,,,,,,,,,,,,0.2919675897486998,19.214386368550436,,,0.3496509381584307,19.214386368550436,,,,,,,,,,,,,6.531062862533335,19.214386368550436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-10-31,193.81339462385117,,,,,,,0.567804990706527,19.33640419141802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2760312115736822,19.33640419141802,1.3265312580931417,19.33640419141802,,,0.8511262425357545,19.33640419141802,,,,,,,0.2580037007914958,19.33640419141802,,,0.3125761274113536,19.33640419141802,,,,,0.6488084277415139,20.968889234733187,,,,,,,,,,,,,,,,,,,,,,,,,1.1842339043671126,18.144193253644172,1.200347947662485,19.33640419141802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3496509381584307,19.345482795547724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-11-30,199.2589580778304,,,,,,,0.567804990706527,21.267632981544267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2821452171473397,20.10792900368219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2760030279826773,20.10792900368219,,,,,,,,,,,,,,,,,1.1842339043671126,18.66817736378036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5398437874571566,20.10792900368219,,,,,,,,,,,,,0.1867441887916232,20.10792900368219,,,,,0.1928631254853897,20.10792900368219,,,,,,,,,,,,,,,0.4120477319272472,20.10792900368219,,,0.3496509381584307,18.567644706730455,,,,,,,,,,,,,6.042045850002353,20.10792900368219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2014-12-31,201.93225095201683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2821452171473397,20.537385056021343,,,,,,,,,,,,,,,,,,,,,,,,,0.302794813708072,21.166154938900505,,,,,,,,,,,,,2.2760030279826773,19.813910694888698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5434708167021173,21.166154938900505,,,,,,,,,,,,,0.5398437874571566,20.34833642764669,,,,,,,,,,,,,0.1867441887916232,19.181861790362117,,,,,0.1928631254853897,20.272630451931676,,,,,,,,,,,,,0.7038082239914555,21.166154938900505,0.4120477319272472,18.377328215220285,,,0.3496509381584307,19.9023334992445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2015-01-31,190.42586157453397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2821452171473397,19.908340193456507,,,,,,,,,,,,,,,,,,,,,,,,,0.302794813708072,18.656676388231297,,,,,,,,,,,,,2.2760030279826773,18.80403984071109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5434708167021173,20.724897950002436,,,,,,,,,,,,,0.5398437874571566,21.75446861828336,,,,,,,,,,,,,0.1867441887916232,18.30506083760284,,,,,0.1928631254853897,19.15207556371455,,,,,,,,,,,,,0.7038082239914555,18.98789178984382,0.4120477319272472,17.437859889414113,,,0.3496509381584307,16.69455050327398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2015-03-31,204.76771449426175,,,,,,,0.4842361885690179,19.88066229858304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2821452171473397,20.492570135399166,,,,,,,0.2930312061698165,19.88066229858304,1.6369420789831557,19.88066229858304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2760030279826773,20.842569965175596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5398437874571566,21.330748989040472,,,,,,,,,,,,,,,,,,,0.1928631254853897,20.14508846848786,,,,,,,,,,,,,,,0.4120477319272472,24.63633426917108,,,0.3496509381584307,17.797753472655423,,,,,,,,,,,,,,,0.3219523348603008,19.88066229858304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2015-04-30,202.05402580966128,,,,,,,0.4842361885690179,18.272423816612612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2821452171473397,21.299128924142405,,,,,,,0.2930312061698165,21.454808535822387,1.6369420789831557,20.18895178708905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2760030279826773,20.40350577859936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5398437874571566,19.556447882382113,,,,,,,,,,,,,,,,,,,0.1928631254853897,19.289033220528587,,,,,,,,,,,,,,,0.4120477319272472,24.586887409616914,,,0.3496509381584307,18.083638837691677,,,,,,,,,,,,,,,,,35.37679080429371,18.91919961717616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2015-05-31,194.16908966253516,,,0.0284512066032214,19.165301653140148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2821452171473397,22.0426704305371,0.2382933062297749,19.165301653140148,,,0.4894135414274285,19.165301653140148,,,1.6369420789831557,18.592932635636625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2760030279826773,19.774640821477263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5633745444719205,19.165301653140148,,,,,,,,,,,,,,,,,,,0.5398437874571566,17.864054989538758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4120477319272472,20.482892376862495,,,0.3496509381584307,18.75069179592231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2015-06-30,192.55755890305147,,,0.0284512066032214,18.974110378297944,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275690399946987,17.861846650514288,,,,,,,,,0.2821452171473397,22.83562695772063,0.2382933062297749,18.320005090755807,,,0.4894135414274285,20.390358949739284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2760030279826773,19.566077681609706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4120477319272472,19.35800225732159,,,0.3496509381584307,19.527837636063648,,,,,,,,,,,,,,,,,,,0.4443245351124769,17.86184665051429,0.998761232010739,17.86184665051429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
2015-07-31,193.7627131859438,,,0.0284512066032214,19.94258882592302,,,,,,,,,,,,,,,,,,,,,,,,,,,0.275690399946987,19.218276567062546,,,,,,,,,0.2821452171473397,22.395037672783474,0.2382933062297749,20.2372633785456,,,0.4894135414274285,21.3675300350842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2760030279826773,19.331441707372356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4120477319272472,18.253714210009583,,,0.3496509381584307,19.71526763305728,,,,,,,,,,,,,,,,,,,0.4443245351124769,15.580239213532112,0.998761232010739,17.721353942573632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
