tic,anchor_date,mkvaltq,EV,Pred_EBIT_dollar,True_EBIT_dollar,Pred_EBIT_EV,True_EBIT_EV
AAPL,2013-12-31,500680.6159,557333.6159,13060.427969954959,14015.267446655862,0.02343377036187664,0.0251469982194122
LRCX,2013-12-31,8830.1021,9506.9141,221.98378133682073,170.36815228845668,0.02334971989878616,0.0179204472130927
MSFT,2013-12-31,310503.0,352862.0,7351.567191600941,6595.2066746649525,0.020834114162479784,0.018690611838806537
MMM,2013-12-31,93027.264,100742.264,2046.6836154330172,1672.5962608626853,0.020316037521580985,0.01660272654645408
SWKS,2013-12-31,5389.272,4906.472,97.93104830139146,48.17974645092325,0.019959565305048405,0.00981963138705841
NEM,2013-12-31,11461.5243,18196.524299999997,343.35172332793735,915.9547394183639,0.01886908278016244,0.05033679642976456
CNC,2013-12-31,3261.0551,4508.504100000001,73.85770791120856,69.91099320576132,0.01638186553078848,0.015506472136902637
ILMN,2013-12-31,14124.8866,14545.611599999998,195.29751621257284,-105.12646787486327,0.013426559266340706,-0.007227366628905675
GE,2013-12-31,282006.4944,381622.49439999997,4038.1842823340844,755.9931738875486,0.010581620165454494,0.001980997412314877
VFC,2013-12-31,27448.9254,29662.185400000002,311.5353864107583,295.7211080209876,0.010502779286476926,0.009969633188962117
IT,2013-12-31,6534.1133,7337.5463,34.14123868927457,20.230222778450422,0.004652950358796997,0.002757082810973257
AMZN,2013-12-31,183044.61,200811.61,-199.04670069690593,-382.8947495674958,-0.000991211119202251,-0.0019067361173365216
MU,2013-11-30,22323.8,25899.8,1042.8542330334953,1078.6139942423372,0.040264953128344445,0.04164564955105202
ADBE,2013-11-30,28177.6996,30353.4126,18.259681599963542,-233.06169793829852,0.0006015693141522921,-0.007678270018913739
NVDA,2013-10-31,8635.4933,9076.351299999998,173.87201375066937,175.13057427344225,0.019156598064981177,0.01929526177258501
CSCO,2013-10-31,120718.56,146870.56,2668.3799893636633,3117.505119797965,0.01816824276671692,0.02122620843685736
WDC,2013-09-30,14962.4,15958.400000000001,754.4930881124013,612.9371837679738,0.04727874273814425,0.038408435918887464
ALK,2013-09-30,4361.5456,6641.5456,298.7045252025937,290.57661256261815,0.04497515235047,0.04375135398643023
TPR,2013-09-30,15291.4662,15284.262200000001,567.135631417778,629.7861858085422,0.037105855944932556,0.04120487973626507
STX,2013-09-30,15699.5564,19060.5564,697.3600207661304,690.0805020018136,0.036586551102261125,0.036204635768230436
UAL,2013-09-30,11113.0584,29693.0584,914.1054083150973,933.7752640741704,0.0307851551026181,0.03144759463626591
UNH,2013-09-30,71466.78,105100.78,2858.0362905422285,2989.6404868882196,0.027193292861786834,0.028445464314234583
MSFT,2013-09-30,277754.88,318986.88,8533.827835325224,5775.999533403158,0.0267529117038457,0.018107326337068026
AMD,2013-09-30,2754.63,6012.63,156.31347501954806,163.33901347399183,0.02599752105477105,0.02716598451492805
HAS,2013-09-30,6120.6105,7710.292500000001,198.14530190197263,197.65006586261254,0.025698804799165868,0.02563457428659321
MMM,2013-09-30,80395.1707,89027.1707,2169.5596039324305,1838.4636743958201,0.024369634425913868,0.020650590824580928
AAPL,2013-09-30,428699.7978,475058.7978,11005.085940534482,11461.688236884442,0.02316573441329599,0.02412688342993243
LRCX,2013-09-30,8305.5104,8833.051399999998,153.6729054091437,173.39848357056607,0.017397487963122658,0.019630643558868694
GE,2013-09-30,241703.9454,410466.94539999997,7043.145313048254,2243.9573973247648,0.017158861126283165,0.0054668406858877
VFC,2013-09-30,21856.6853,25019.8353,408.933188004117,290.63210816810704,0.016344359709039212,0.011616067998981074
SWKS,2013-09-30,4667.436,4336.035999999999,70.02527425730291,46.54267277186064,0.016149606289547164,0.010733922128843176
CNC,2013-09-30,3502.9613,4663.5373,74.8764497687675,75.59297059245648,0.016055720143756006,0.01620936335010261
DECK,2013-09-30,2276.679,2664.762,40.09699381397305,49.20908438628246,0.015047120085761147,0.018466596411342726
ILMN,2013-09-30,10216.5887,10746.3677,85.3611872753554,-74.1303341043094,0.00794325949551823,-0.006898175846366154
IT,2013-09-30,5530.5,6274.972000000001,43.63121330947548,27.4461807136481,0.006953212430187015,0.0043739128578817715
AMZN,2013-09-30,143189.12,158495.12,-411.30590992324954,-575.620338922594,-0.0025950698666510966,-0.003631785880363976
NEM,2013-09-30,13990.1751,21135.1751,-99.43657334705101,-319.27380115627824,-0.004704790609804364,-0.015106276605026956
MU,2013-08-31,14172.508,18284.508,669.2063344216125,706.2327488910968,0.03659963584590914,0.03862465147495884
ADBE,2013-08-31,22957.6245,24952.5635,-51.85185196808473,-195.08681893043655,-0.0020780170329226786,-0.007818307683314244
CSCO,2013-07-31,137904.51,161826.51,3237.960711750368,3429.7070504669455,0.02000883978620294,0.02119372808859899
NVDA,2013-07-31,8352.0621,8714.217099999998,160.25930879041545,184.83379022323967,0.018390557287173336,0.021210601951062214
WDC,2013-06-30,14715.33,15874.330000000002,700.1770853526209,662.4451767381635,0.0441075047168996,0.04173059125885397
TPR,2013-06-30,16093.7852,15753.495200000001,606.2700834285688,786.451264634354,0.038484798181712,0.049922334989783976
UAL,2013-06-30,11135.7981,29829.7981,1080.8330296229935,923.139575237811,0.036233333728899544,0.030946893175177438
ALK,2013-06-30,3640.468,6043.468,196.05184320911346,199.24987124061838,0.0324402881274648,0.03296945913184588
STX,2013-06-30,16113.5607,19787.5607,607.6516349344932,725.4537609957973,0.030708769218557253,0.03666211171727687
HAS,2013-06-30,5826.8689,6628.6829,186.20251228021993,186.41507351876623,0.02809042385784059,0.028122490746806766
LRCX,2013-06-30,7221.7888,7738.391799999999,206.64218332235748,163.68214588106554,0.02670350489650285,0.02115195897435247
UNH,2013-06-30,65872.88,99981.88,2540.8464449676885,2817.9679354310106,0.02541306929783365,0.0281847864376126
AAPL,2013-06-30,360224.5063,402253.5063,10020.885593338304,10241.894819776187,0.024911866363856488,0.025461294082885628
MSFT,2013-06-30,287690.76,330905.76,7999.03328185387,6821.461772499092,0.024173146100127933,0.020614515058604878
AMD,2013-06-30,2937.6,6091.6,142.6795290510414,141.86277975824254,0.023422340444389227,0.02328826248575785
MMM,2013-06-30,74737.2258,83014.2258,1902.334331125993,1585.5745106238433,0.022915763085102372,0.019100033703185405
SWKS,2013-06-30,4108.753,3867.4529999999995,74.25843952536722,45.50488824098526,0.01920086411531497,0.011766112798522766
DECK,2013-06-30,1742.2414,1951.0714,33.24423574100905,19.968760072256345,0.017038964202442334,0.010234766432564357
CNC,2013-06-30,2865.7849,4043.0888999999993,59.978805693454575,65.68882276771106,0.014834896579556929,0.01624718733434505
GE,2013-06-30,236161.8814,411522.8814000001,5837.652910913046,5468.373201622695,0.014185488036663628,0.01328813888311459
VFC,2013-06-30,21180.6126,23529.672599999998,299.9157497060304,290.7042170773832,0.012746278063640818,0.012354792266739113
IT,2013-06-30,5309.0174,6072.9944,23.933650303625242,30.614975489766405,0.003940996603524819,0.005041166428502948
NEM,2013-06-30,14905.0368,22533.0368,42.568309255422406,-177.04692068059327,0.0018891510111687388,-0.007857215263616543
AMZN,2013-06-30,126904.33,140977.33000000002,-55.75738650424319,-487.73621940055426,-0.00039550604699523805,-0.0034596783709874078
ILMN,2013-06-30,9364.0556,9793.156599999998,-33.19102820509581,-83.46362123811039,-0.0033892063162857845,-0.008522647461607058
MU,2013-05-31,12085.296,14897.296000000002,573.3560215681252,601.0815960016168,0.03848725443651822,0.0403483689927096
ADBE,2013-05-31,21585.9613,23089.8833,28.28998941844087,-150.92313646689675,0.001225211450871251,-0.006536331713157543
CSCO,2013-04-30,111189.8,140086.8,2495.828450536233,3251.532073525516,0.017816299969277857,0.023210838376817203
NVDA,2013-04-30,7957.9033,8340.3903,115.60657968977912,139.19725631567005,0.01386105152534398,0.016689537456738693
WDC,2013-03-31,11969.02,12688.02,589.3395266693537,554.0271796181665,0.04644850234073983,0.04366537723129113
NEM,2013-03-31,20828.2526,28471.2526,1269.8368937332264,-2214.237437269737,0.04460066831528257,-0.07777098775309017
ALK,2013-03-31,4508.7323,6745.7323,236.66933965832624,222.18701041100147,0.035084306511589,0.03293741887904468
AAPL,2013-03-31,416142.01,439597.01,14724.69981998843,15171.27952912,0.03349590530651796,0.034511789625502685
TPR,2013-03-31,14043.9906,13760.5076,443.0401142024668,458.12924963983886,0.032196495004476924,0.03329304869827904
STX,2013-03-31,13097.0716,16735.0716,529.2351458666477,614.3694795460615,0.03162431320978918,0.036711493935052034
UAL,2013-03-31,10686.5705,29787.5705,839.8191925757603,733.4791035418057,0.028193611579560015,0.02462366320011918
UNH,2013-03-31,57953.73,89954.73000000001,2249.7760520452703,2376.4489846627926,0.025010091765549962,0.026418277111862738
HAS,2013-03-31,5682.892,6751.913,168.70872021186597,160.6390172308382,0.02498680303076565,0.02379163019885449
MMM,2013-03-31,73374.6305,81247.6305,1969.4185522766322,1622.447227357737,0.024239704470847702,0.01996916362204233
LRCX,2013-03-31,6708.3109,7783.258900000001,162.71254654744553,177.52189665463,0.02090545215545194,0.022808170579373892
MSFT,2013-03-31,238823.145,275215.145,5733.72101137691,5530.315959939388,0.020833595518069726,0.02009451899872512
CNC,2013-03-31,2308.1364,3413.7544,59.04871386821709,65.23949997354931,0.01729729410768891,0.019110777264336683
AMD,2013-03-31,1820.7,4734.7,72.45519837545436,73.06800283078921,0.015303017799534155,0.01543244615937424
VFC,2013-03-31,18327.8618,20758.410799999998,248.84717900440728,249.2127606235277,0.011987776010503045,0.012005387263245014
GE,2013-03-31,239063.5744,410519.57440000004,3815.6078535539873,7615.940708368042,0.009294582016291759,0.01855195509129915
SWKS,2013-03-31,4208.9775,3912.7775,36.32068912502514,58.96745253272866,0.009282584845426335,0.015070484466016443
IT,2013-03-31,5100.3934,5896.4223999999995,13.078891611612434,24.045852190555028,0.0022181062896057847,0.004078040981350832
AMZN,2013-03-31,121252.95,134143.95,105.65367997351372,-600.0279633927386,0.0007876142008157185,-0.0044730154687761805
ILMN,2013-03-31,6713.9784,7459.4214,-41.75861483689728,-48.534920483160064,-0.005598103739909007,-0.006506526160750224
NVDA,2013-01-31,7561.4286,7821.455600000001,162.79412195283427,151.55642293204687,0.020813788414631447,0.019377009943270258
CSCO,2013-01-31,109494.11,136851.11,2745.793760286996,3555.73325447105,0.02006409564589572,0.025982494803813067
WDC,2012-12-31,10240.09,11302.09,529.1594236482564,534.8107131511591,0.04681960802367141,0.0473196296570952
ALK,2012-12-31,3032.5449,5121.5449,223.29083570305636,184.2158709096225,0.04359833606126471,0.03596880912039305
STX,2012-12-31,10875.3021,14947.3021,480.07366498334574,508.70012404723104,0.03211774685301542,0.03403290578085198
UNH,2012-12-31,55270.56,86895.56,2425.152920667063,2557.097894843393,0.02790882434806868,0.02942725606283443
AAPL,2012-12-31,499695.9844,530420.9844,14504.865038486523,15651.435203737032,0.027345948718250832,0.02950757165356415
DECK,2012-12-31,1385.288,1542.058,39.39301637819898,27.324388797245472,0.025545742363905236,0.017719430006682933
UAL,2012-12-31,7773.2187,25119.2187,639.7487255621858,707.8407729048115,0.02546849618225529,0.028179251168540982
MSFT,2012-12-31,223667.0278,259266.02780000004,6374.024953499135,6354.815191353979,0.024584882977480224,0.024510790114993915
TPR,2012-12-31,15577.7713,15466.310300000001,370.4313316459055,444.4966908643602,0.02395085346541285,0.028739672374500345
HAS,2012-12-31,4628.946,6136.101,142.61177410294522,129.62585182400434,0.023241431994510068,0.021125117044847267
NEM,2012-12-31,23067.8161,30925.8161,717.5464501223958,-2144.7853260600177,0.023202183179327505,-0.06935258617346618
SWKS,2012-12-31,3896.0369,3674.1869,77.81486341385299,83.54828062688733,0.021178798338716245,0.022739257120231778
MMM,2012-12-31,63796.4922,71114.49220000001,1505.7521467279919,1271.145363868343,0.021173632829905684,0.01787463180210043
GE,2012-12-31,218414.0688,328804.0688,6416.952708985843,7126.3788288800515,0.019516038023510745,0.02167363334306784
LRCX,2012-12-31,5992.016,6912.574,117.2723258227425,110.40988276299007,0.01696507347664452,0.015972325614595963
AMD,2012-12-31,1711.2,4591.2,63.366043822345105,54.648447559934205,0.013801630036231293,0.011902867999637176
IT,2012-12-31,4296.4732,5091.6212000000005,58.74499983504052,13.933306115149769,0.011537582535605852,0.0027365166354381917
VFC,2012-12-31,16637.6489,18798.692900000002,201.2166238463944,198.97064085828754,0.010703756102446591,0.010584280615504258
CNC,2012-12-31,2145.489,3030.7350000000006,29.90311179253316,60.548182005420855,0.009866620404797237,0.01997805219044913
ILMN,2012-12-31,6889.9914,7532.178400000001,-16.417176993524635,-32.25621779394224,-0.0021796054370571776,-0.004282455364299688
AMZN,2012-12-31,113894.98,127508.97999999998,-524.8944437167395,-852.4252062755515,-0.004116529233601739,-0.006685217043345117
MU,2012-11-30,6090.265,9029.265,247.12251026282755,259.87961863673894,0.02736906163046799,0.02878192395911948
ADBE,2012-11-30,17101.9085,18434.3295,129.13274742604685,-92.2292266439629,0.007005014607450021,-0.005003123473732142
CSCO,2012-10-31,91057.095,119670.095,2924.998606163363,3032.109486247525,0.02444218504350116,0.025337236393499354
NVDA,2012-10-31,7482.5907,7968.1887,164.94895829244453,164.25980580036835,0.020700935244222382,0.02061444727085446
WDC,2012-09-30,9411.39,11237.39,602.2877469989924,705.3990031431566,0.05359676464009814,0.06277249460445501
STX,2012-09-30,11949.3835,15672.3835,669.0458561236729,720.2910530952782,0.04268947707435011,0.04595925393832267
ALK,2012-09-30,2459.9849,4692.9849,191.37859020012525,166.31831100705145,0.04077971574128125,0.03543977117996937
UNH,2012-09-30,56074.92,81845.92,2634.974351488208,2628.6534946599663,0.032194327481299106,0.03211709874676669
UAL,2012-09-30,6482.58,23006.58,686.2117411783823,638.340130611348,0.02982676004770732,0.02774598095898425
TPR,2012-09-30,15889.6248,15838.478800000003,428.2988287434843,504.20602288460714,0.02704166442698299,0.03183424552644583
AAPL,2012-09-30,626550.3528,654346.3528,17691.419217913914,24213.516915512275,0.02703678127372595,0.037004129100591324
GE,2012-09-30,238143.873,380571.873,9875.250787625875,10653.182213072636,0.025948451496902596,0.027992563215707315
LRCX,2012-09-30,5572.337,6292.399000000001,158.95834837987985,84.52443647761211,0.025261962628224915,0.013432783979148826
MMM,2012-09-30,63948.263,72366.263,1819.3489734732375,1591.444336713889,0.025140844615304195,0.021991522993440864
MSFT,2012-09-30,250638.72,284482.72,7080.223325793445,8292.42671119226,0.024888061130016775,0.02914914027534699
NEM,2012-09-30,27533.389,34629.388999999996,843.0065435627596,28.266580757067356,0.024343673622504853,0.0008162598755948988
HAS,2012-09-30,4976.6778,6805.4698,148.11999409241716,182.1534157912225,0.021764844815330333,0.02676573714150087
DECK,2012-09-30,1291.9264,1746.9084000000003,30.860954374409673,24.508994564679927,0.017666040402810855,0.01402992541834473
SWKS,2012-09-30,4530.4938,4406.9048,74.52582900859603,112.64362525846147,0.016911150204242224,0.02556071219384214
VFC,2012-09-30,17519.5603,20677.785300000003,342.63900031247965,321.99406353646566,0.016570391622766273,0.015571980212816389
AMD,2012-09-30,2399.44,5208.4400000000005,52.509589095318944,28.395108020105116,0.010081634634423924,0.005451749088038859
CNC,2012-09-30,1931.5905,2803.7195,25.485249349635147,31.14767763414429,0.009089799942410482,0.011109412918854504
IT,2012-09-30,4316.559,5070.061000000001,19.207168386639186,26.775216414089655,0.0037883505517269287,0.0052810442347911895
AMZN,2012-09-30,115206.96,124831.96,-482.21404761507756,-693.7908019026437,-0.0038629053618566716,-0.005557797874059205
ILMN,2012-09-30,5945.875,6670.558,-27.07672140119169,-5.873809773948242,-0.004059138890808189,-0.0008805574846884236
MU,2012-08-31,6319.917,8917.917000000001,315.60163067980454,306.3257433981505,0.035389612919676704,0.03434947234854849
ADBE,2012-08-31,15470.2696,16966.3876,142.96445382774115,15.482582520558676,0.00842633430275642,0.0009125444311173628
CSCO,2012-07-31,84503.1,108732.1,2826.4108667832124,2232.773147820651,0.025994263577942597,0.02053462728872753
NVDA,2012-07-31,8387.705,8930.283999999998,161.6952032161674,239.81584238192283,0.018106389809794118,0.026854223491875835
UAL,2012-06-30,8086.0512,24823.0512,2056.409087550577,775.3347839292584,0.08284272029985489,0.031234467418302644
WDC,2012-06-30,7498.08,10047.08,678.0995311910069,596.5224577323622,0.06749219984224342,0.05937271901212713
ALK,2012-06-30,2538.9916,4941.591600000001,222.73580505370222,211.69710698874363,0.045073697521604617,0.04283986296818693
STX,2012-06-30,9793.8961,14345.8961,605.1652729805068,604.5027899470705,0.04218386002255424,0.04213768075087833
AAPL,2012-06-30,547363.344,572478.344,19603.970053933852,27028.1519334794,0.03424403780404635,0.04721253164727467
UNH,2012-06-30,59904.0,85644.0,2874.9289324359615,3113.022421043202,0.03356836360324088,0.03634840060066324
DECK,2012-06-30,1630.6145,1765.9505,53.869417925695956,53.844019207459745,0.0305044891834148,0.03049010672012593
TPR,2012-06-30,16673.7006,16453.2556,488.807745555576,487.83409560387014,0.029708876920113973,0.029649700184799302
MSFT,2012-06-30,256374.79,291606.79000000004,8195.060401330607,7552.477442261887,0.028103119276922894,0.025899525324022413
MMM,2012-06-30,61942.1824,69998.18239999999,1962.8209143119968,1709.343218719086,0.028041026881177947,0.02441982291698886
GE,2012-06-30,220046.309,363631.309,9795.590871745942,10184.160288311767,0.02693824934570181,0.02800683009479738
HAS,2012-06-30,4411.703,5870.022000000001,155.8026846167026,168.90915392237255,0.026542095517989982,0.02877487578792252
AMD,2012-06-30,4051.11,6431.110000000001,149.01685342123304,-72.88548540948551,0.023171249352169847,-0.01133326679367722
LRCX,2012-06-30,7044.3974,7157.217400000001,140.08684172067623,120.92729616108848,0.019572807963144475,0.016895853430564853
VFC,2012-06-30,14585.5512,17850.750200000002,334.3448433738562,273.9546527795253,0.018730016365018438,0.015346954593512001
NEM,2012-06-30,24068.8671,30586.8671,548.3754858450145,253.38072761925199,0.01792846204392782,0.008283971247884096
CNC,2012-06-30,1554.9591,2569.4611000000004,25.56538310168021,10.44227938358241,0.009949706225044702,0.0040639959031029535
SWKS,2012-06-30,5201.4821,5113.9551,31.081444806646534,143.42996279328884,0.00607777037515377,0.028046777882990963
IT,2012-06-30,4021.6449,4839.3829,24.043070962315507,25.91929286298229,0.004968210091893226,0.00535590867649309
ILMN,2012-06-30,4967.5661,5708.1080999999995,16.29829373915261,-0.7713691104885387,0.0028552882064641714,-0.00013513568716201063
AMZN,2012-06-30,103214.2,111843.2,-236.92303450440744,-561.4637615081939,-0.0021183499265436563,-0.005020097435590129
MU,2012-05-31,5808.464,8468.464,272.96102105681115,269.0246362299614,0.03223264821776548,0.03176781955145129
ADBE,2012-05-31,15338.2964,17123.9444,200.0373836530323,82.6813276647276,0.011681735176215142,0.004828404352021115
NVDA,2012-04-30,8044.452,8643.551,244.40596332664455,264.7679307172889,0.02827610588826798,0.030631846878359244
CSCO,2012-04-30,108494.365,135443.365,3078.1352985802187,3850.5691242792523,0.022726364621701616,0.028429366948165034
STX,2012-03-31,11678.5233,16056.5233,1007.0958222679824,1160.7371548782116,0.0627219108054346,0.07229069040607387
UAL,2012-03-31,7138.9245,25314.9245,1551.6638383986983,693.2261329798732,0.061294428841717395,0.02738408850399191
ALK,2012-03-31,2550.2407,5212.1407,240.8138732712477,148.63395661428532,0.046202488983316914,0.028516873424826256
NEM,2012-03-31,25406.5409,31446.5409,1378.7913263158987,1604.2654345335504,0.04384556414966133,0.051015640786537204
WDC,2012-03-31,10802.79,13973.79,604.8310667299685,1275.901852023968,0.04328325148223699,0.09130678592020977
UNH,2012-03-31,60885.02,87769.01999999999,3424.091926235187,3653.6189688815684,0.03901253456214035,0.041627660521691694
DECK,2012-03-31,2426.164,2292.7340000000004,88.67261739163696,77.84855335914118,0.038675492835905496,0.033954463692317194
GE,2012-03-31,212487.4522,334657.4522,10608.524743359347,9949.000292864384,0.031699651908601204,0.029728907058428816
HAS,2012-03-31,4761.8129,6004.807900000001,187.85487276908972,192.51708019011684,0.03128407700920619,0.03206048942716666
MSFT,2012-03-31,270942.0,302662.0,9313.447666365395,10624.974374761257,0.030771777317157075,0.03510508215356159
MMM,2012-03-31,61900.3211,69486.3211,2050.858609754684,1763.924897740503,0.02951456599354609,0.025385210640263743
AAPL,2012-03-31,560568.4581,582483.4581,16606.7618735693,23545.369914941788,0.028510272081783774,0.04042238382484597
TPR,2012-03-31,22207.1035,21923.273500000003,581.4990024553513,790.8624721703065,0.026524278067112158,0.03607410509066114
AMD,2012-03-31,5614.0,8297.0,219.31143909024362,44.043686499462474,0.026432618909273668,0.005308386947024524
VFC,2012-03-31,15955.0301,19362.0251,419.7784192591251,374.6388164668008,0.02168050176007287,0.01934915457096483
LRCX,2012-03-31,5344.3605,5341.175499999999,109.55019322965884,87.14605943453047,0.020510502459553867,0.016315895149771897
SWKS,2012-03-31,5240.4216,5176.589599999999,86.99432352308676,127.8477685824153,0.01680533521975294,0.024697296571939045
ILMN,2012-03-31,6494.5993,7313.3742999999995,50.09150579184069,38.621607947336265,0.006849301531283677,0.0052809560078630555
IT,2012-03-31,3977.2886,4889.3556,27.00849985474967,25.62156093013895,0.005523938544120143,0.005240273571048699
CNC,2012-03-31,2519.9472,3322.4332,17.445008977468767,-9.775937565842757,0.005250672602678292,-0.002942403045407431
AMZN,2012-03-31,91129.5,99329.5,189.91523794052895,-525.0787913730082,0.0019119721526890698,-0.005286232099960316
MU,2012-02-29,8459.37,10632.37,542.1290854876313,494.29984756692556,0.050988545873368894,0.046490090879731
ADBE,2012-02-29,16311.0719,18127.7239,184.6574817836355,180.97937255204928,0.010186468130377662,0.009983568458478633
NVDA,2012-01-31,9042.0611,9325.582100000001,256.8829584501612,313.6398175161178,0.02754605081972965,0.03363219734198873
CSCO,2012-01-31,105650.81,130986.81,2919.453813685636,3756.2930981024087,0.02228815110227996,0.028676880505009692
WDC,2011-12-31,7273.25,4951.25,893.5069980082858,1021.435589465034,0.18046089331144374,0.20629852854633354
STX,2011-12-31,7623.7368,11095.736799999999,1077.3894393315945,1165.8047656917083,0.09709940482110162,0.10506780998010952
UAL,2011-12-31,6244.1962,22816.1962,1282.933722378121,886.3958864079549,0.056229080041752144,0.03884941550458595
ALK,2011-12-31,2663.8178,5170.217799999999,281.99032858758727,254.1895538249987,0.05454128616933455,0.04916418682110427
NEM,2011-12-31,29688.5673,35492.567299999995,1708.4741944228358,1855.202927303569,0.04813611199161792,0.05227018129239609
AMD,2011-12-31,3769.2,6201.2,250.7980787481359,210.30057142967613,0.0404434752544888,0.03391288322093726
SWKS,2011-12-31,3048.0137,2814.8797,105.66928996410772,78.70947685651201,0.03753954030934527,0.027961932744945375
GE,2011-12-31,189362.7345,265574.7345,9583.675183530402,10894.868245484184,0.03608654716938219,0.04102373769099704
UNH,2011-12-31,52656.52,77805.51999999999,2582.988094751007,3413.3574760461734,0.03319800567814478,0.04387037675535327
MSFT,2011-12-31,217596.72,244291.72,8026.695053019417,8421.800218225946,0.03285700822369017,0.03447435802664923
HAS,2011-12-31,4102.1383,5803.6663,186.51654879814882,214.4642968004464,0.03213771074297446,0.03695324398655491
MMM,2011-12-31,56799.8981,64584.89809999999,2029.0961848639665,1994.187259214277,0.03141750230405592,0.03087699009955204
AAPL,2011-12-31,377546.67,401843.67,11630.156314146607,12732.911537273836,0.028941992079025675,0.031686231457307354
TPR,2011-12-31,17549.9766,17298.5426,451.8038730148016,526.1009833601845,0.026118031065507308,0.03041302354339287
LRCX,2011-12-31,4425.3708,4261.1258,110.42485567820508,85.47568624230642,0.025914479144972694,0.02005941393288751
DECK,2011-12-31,2923.9544,2892.4274000000005,69.77072206984604,157.25680722535833,0.024121857672156622,0.05436845440800288
VFC,2011-12-31,14039.6334,17193.474400000003,399.8733672317514,372.19109723802615,0.02325727528531123,0.021647230139710802
ILMN,2011-12-31,3719.8402,4467.5332,70.79560627118906,16.135212263426965,0.015846688340489346,0.0036116602924018484
IT,2011-12-31,3245.5361,4173.9341,62.14948502233691,34.45295725576638,0.014889905670129508,0.00825431270123943
CNC,2011-12-31,2013.7454,2626.0044000000003,6.123462616488095,-7.594322750536608,0.0023318554289124935,-0.00289196878365345
AMZN,2011-12-31,78760.5,89278.5,-448.00008841819687,-460.37631332969204,-0.005018006445204577,-0.005156631365106851
MU,2011-11-30,5916.323,7995.323,514.192459787417,511.82148702773094,0.06431165567512619,0.0640151107125667
ADBE,2011-11-30,13478.0268,15244.4018,305.270178608052,268.39337007888594,0.02002506773391738,0.017606028337490157
NVDA,2011-10-31,9037.6644,9379.481399999999,221.0318743835682,287.46168328661787,0.023565468596543966,0.03064792934997642
CSCO,2011-10-31,99524.63,128502.63,2659.6389919687995,4531.907294130686,0.020697156096873653,0.035267039235933814
WDC,2011-09-30,6018.48,4797.48,461.31014787517154,842.0739353031679,0.09615676310795909,0.1755242200703636
STX,2011-09-30,4313.2498,7802.2498,513.2963987168108,600.1503161703595,0.06578825491037352,0.07692016169110089
DECK,2011-09-30,3596.535,3766.874,233.3305056777215,246.76797892181023,0.061942742358178565,0.06551001677300866
ALK,2011-09-30,2006.5133,4636.1133,255.15399991580136,255.8799755768648,0.05503618729848586,0.0551927787392221
AMD,2011-09-30,3540.76,6341.76,274.3381121304462,270.9206646908218,0.043258986800264625,0.04272010683009477
UNH,2011-09-30,48610.48,73104.48000000001,2815.6560529198714,3054.177057515446,0.03851550620317484,0.04177824748244493
HAS,2011-09-30,4221.9189,6382.4709,188.54324938356962,193.88863443826406,0.0295407926393475,0.03037830292939746
TPR,2011-09-30,15098.6491,14907.5671,427.5914023938763,433.30237164606734,0.028682842715085033,0.029065934685349654
MMM,2011-09-30,50313.6626,58057.6626,1598.1571903908352,1728.5169023725805,0.02752706738129749,0.02977241633514506
GE,2011-09-30,160682.8822,308339.8822,7963.084669645189,8220.07185453844,0.02582567202409468,0.02665912627289199
MSFT,2011-09-30,209324.9,233913.9,5885.508753151373,6805.5977421811285,0.025161004767785808,0.02909445630285814
LRCX,2011-09-30,4637.6998,4636.227800000001,112.30770436651193,80.44144201069648,0.02422394006750745,0.017350623282724905
NEM,2011-09-30,31148.6043,37147.6043,767.1776261643803,705.1682457997689,0.020652142732240215,0.018982872760916345
SWKS,2011-09-30,3347.4926,3184.5016,65.07461484674889,63.448986553853295,0.020434787926232753,0.019924306696486916
VFC,2011-09-30,13377.0431,17533.919100000003,340.1778285945835,292.2521098884373,0.019401129128888445,0.016667814435646463
AAPL,2011-09-30,354351.9056,372506.9056,6052.320828635869,8124.413095868583,0.01624753994529939,0.021810100628289086
IT,2011-09-30,3315.7534,4150.8423999999995,40.69623348189774,30.909660530164608,0.009804331159838241,0.007446599401163632
CNC,2011-09-30,1444.3373,2071.1533,13.673842826011855,7.461470199407494,0.00660204284540978,0.0036025678057763732
ILMN,2011-09-30,4969.2839,5808.0599,18.502866707169837,37.89061638487808,0.003185722431542043,0.006523799175156247
AMZN,2011-09-30,98384.65,104539.65,-477.5470249027787,-750.2778258577159,-0.004568094736329983,-0.007176968986004028
MU,2011-08-31,5817.213,7998.213,571.5714622648776,543.3009000284707,0.07146239569574823,0.06792778587272816
ADBE,2011-08-31,12438.4234,14208.7484,431.56888450533876,305.8561883476396,0.030373462345588353,0.021525906416052773
CSCO,2011-07-31,86796.95,112874.95,3446.9455307215935,4233.186357487723,0.03053773694448231,0.037503328749981496
NVDA,2011-07-31,8349.5444,8799.7224,169.266946437066,196.68117352131264,0.019235487069122315,0.022350838422052113
WDC,2011-06-30,8476.54,7306.540000000001,508.33685347134775,1285.2407442011965,0.06957285575270206,0.17590278629846637
STX,2011-06-30,6861.7299,10599.7299,549.7823791251091,1068.4661748455724,0.051867583826367976,0.10080126427047659
ALK,2011-06-30,2468.873,5184.773,245.73410561460358,250.36680399463762,0.04739534510278532,0.04828886510453546
